Product_ID,Category,Price,Cost_Price,Competitor_Price,Discount,Marketing_Spend,Season,Holiday,Demand,Revenue,Profit
P100272,Electronics,2054.4,1390.47,2183.81,11.9,47784.03,Monsoon,0,351,721094.4,233039.43
P100273,Groceries,732.16,555.47,813.27,21.4,7949.51,Summer,0,390,285542.4,68909.1
P100274,Home & Kitchen,721.09,385.39,667.28,9.3,10254.31,Spring,0,316,227864.44,106081.2
P100275,Home & Kitchen,2792.31,1544.9,2993.43,20.8,18521.78,Spring,1,222,619892.82,276925.02
P100276,Home & Kitchen,1355.1,723.51,1308.83,22.5,22808.87,Monsoon,0,253,342840.3,159792.27
P100277,Sports,860.32,443.64,783.92,13.6,22316.42,Monsoon,1,263,226264.16,109586.84
P100278,Electronics,4289.83,2881.51,4719.79,20.2,34566.11,Summer,1,206,883704.98,290113.92
P100279,Electronics,2397.62,1561.59,2675.47,16.2,23775.51,Summer,1,529,1268340.98,442259.87
P100280,Fashion,2003.61,909.86,1732.73,27.9,9620.56,Winter,1,150,300541.5,164062.5
P100281,Home & Kitchen,1083.69,642.75,959.07,21.8,13420.61,Winter,0,285,308851.65,125667.9
P100282,Sports,653.0,324.54,741.81,35.1,20854.17,Monsoon,1,428,279484.0,140580.88
P100283,Home & Kitchen,1877.88,1055.09,1767.06,2.0,26205.26,Spring,1,237,445057.56,195001.23
P100284,Home & Kitchen,742.13,413.18,642.04,1.1,46189.32,Winter,0,322,238965.86,105921.9
P100285,Groceries,786.02,500.85,790.78,7.5,5262.54,Summer,0,282,221657.64,80417.94
P100286,Electronics,3433.33,2357.22,3465.5,4.7,40314.71,Monsoon,1,237,813699.21,255038.07
P100287,Beauty,678.82,257.32,647.68,21.0,15887.4,Monsoon,0,202,137121.64,85143.0
P100288,Beauty,435.25,144.85,440.54,8.0,36487.88,Monsoon,1,462,201085.5,134164.8
P100289,Home & Kitchen,573.99,312.63,578.18,0.6,13283.75,Monsoon,0,256,146941.44,66908.16
P100290,Sports,1291.6,621.95,1192.36,11.3,19564.65,Winter,0,176,227321.6,117858.4
P100291,Fashion,1679.06,721.22,1828.55,20.4,22441.21,Summer,0,178,298872.68,170495.52
P100292,Groceries,511.91,347.73,475.7,28.6,37663.34,Summer,0,654,334789.14,107373.72
P100293,Fashion,554.47,250.06,534.78,17.5,8729.6,Winter,0,383,212362.01,116589.03
P100294,Beauty,550.33,211.32,581.66,38.5,17654.34,Summer,1,531,292225.23,180014.31
P100295,Beauty,1222.1,406.67,1082.21,8.0,26663.29,Summer,0,97,118543.7,79096.71
P100296,Groceries,380.15,286.25,402.94,20.6,33050.83,Spring,0,655,248998.25,61504.5
P100297,Home & Kitchen,2012.23,1122.77,1712.63,10.1,4265.43,Summer,0,168,338054.64,149429.28
P100298,Fashion,982.77,399.85,956.79,32.3,5188.95,Spring,0,236,231933.72,137569.12
P100299,Electronics,4498.99,2977.04,4260.6,7.5,36064.77,Monsoon,1,145,652353.55,220682.75
P100300,Home & Kitchen,2386.86,1257.64,2153.88,38.5,18624.37,Monsoon,0,197,470211.42,222456.34
P100301,Sports,1000.23,508.36,899.62,28.7,8697.97,Spring,0,172,172039.56,84601.64
P100302,Electronics,4774.99,3304.52,4812.56,22.3,13528.46,Spring,1,124,592098.76,182338.28
P100303,Groceries,668.39,509.62,660.17,21.3,30111.62,Winter,0,452,302112.28,71764.04
P100304,Beauty,1074.74,411.99,1204.81,14.5,47688.17,Summer,0,190,204200.6,125922.5
P100305,Electronics,2738.03,1808.48,3084.72,0.8,36729.62,Monsoon,0,223,610580.69,207289.65
P100306,Fashion,1477.78,662.45,1687.33,36.6,39954.32,Spring,0,243,359100.54,198125.19
P100307,Beauty,157.43,58.35,148.39,31.8,30618.2,Winter,1,913,143733.59,90460.04
P100308,Fashion,746.76,316.84,762.1,5.4,18873.48,Summer,0,341,254645.16,146602.72
P100309,Electronics,4514.5,2894.77,4549.94,4.9,48129.3,Winter,0,117,528196.5,189508.41
P100310,Beauty,1412.33,517.32,1270.2,12.3,4523.05,Winter,0,54,76265.82,48330.54
P100311,Sports,2797.01,1335.59,2735.05,30.5,40526.72,Spring,1,167,467100.67,244057.14
P100312,Electronics,4328.32,2868.4,3861.93,20.1,13284.42,Winter,0,88,380892.16,128472.96
P100313,Fashion,2197.15,1066.25,1891.73,26.2,30588.99,Spring,0,94,206532.1,106304.6
P100314,Fashion,2030.87,872.28,2209.89,0.2,49128.13,Spring,0,119,241673.53,137872.21
P100315,Beauty,859.66,284.64,933.81,36.9,42193.44,Spring,0,274,235546.84,157555.48
P100316,Sports,2942.4,1613.12,2526.37,6.6,42581.96,Winter,0,82,241276.8,109000.96
P100317,Sports,1050.33,552.64,1100.94,12.8,41241.86,Winter,0,274,287790.42,136367.06
P100318,Groceries,144.77,110.92,123.81,37.9,22962.79,Summer,0,974,141005.98,32969.9
P100319,Sports,2412.12,1122.29,2601.95,29.3,19956.09,Monsoon,0,144,347345.28,185735.52
P100320,Fashion,1988.76,896.96,2021.29,20.4,26168.2,Spring,0,117,232684.92,127740.6
P100321,Electronics,4770.7,3054.48,4677.63,34.5,14613.08,Summer,0,121,577254.7,207662.62
P100322,Beauty,1033.74,347.82,1187.71,2.5,24168.14,Winter,0,146,150926.04,100144.32
P100323,Groceries,520.54,351.9,527.62,3.1,6776.41,Spring,0,369,192079.26,62228.16
P100324,Groceries,349.18,252.58,303.56,6.2,44680.45,Spring,1,697,243378.46,67330.2
P100325,Fashion,1382.07,560.13,1496.95,10.6,36915.7,Monsoon,0,223,308201.61,183292.62
P100326,Fashion,1008.96,476.09,903.39,28.4,3570.52,Monsoon,0,203,204818.88,108172.61
P100327,Electronics,4445.46,2721.7,4793.71,21.3,33167.47,Spring,0,140,622364.4,241326.4
P100328,Electronics,2268.49,1466.08,2590.81,17.0,38055.55,Summer,0,389,882442.61,312137.49
P100329,Beauty,987.07,321.62,937.27,31.3,43149.79,Winter,0,191,188530.37,127100.95
P100330,Beauty,246.33,82.69,239.8,12.7,16791.69,Monsoon,1,440,108385.2,72001.6
P100331,Home & Kitchen,2330.36,1285.45,2676.96,3.4,31721.38,Summer,0,210,489375.6,219431.1
P100332,Fashion,2159.64,905.89,2005.77,15.9,14166.28,Spring,0,97,209485.08,121613.75
P100333,Sports,2401.89,1163.5,2301.08,30.7,42519.59,Spring,0,135,324255.15,167182.65
P100334,Home & Kitchen,575.71,298.03,651.76,19.0,43820.42,Summer,0,488,280946.48,135507.84
P100335,Sports,1201.87,572.38,1138.9,39.1,4289.37,Summer,0,210,252392.7,132192.9
P100336,Groceries,236.07,158.52,208.81,34.2,14611.05,Summer,0,796,187911.72,61729.8
P100337,Fashion,1140.85,564.59,1281.35,31.6,5589.13,Monsoon,0,259,295480.15,149251.34
P100338,Fashion,1572.86,678.46,1539.77,30.9,20238.66,Monsoon,1,241,379059.26,215550.4
P100339,Groceries,194.92,142.98,208.0,23.2,754.88,Monsoon,0,545,106231.4,28307.3
P100340,Beauty,1349.75,512.08,1223.18,36.0,39249.73,Monsoon,0,109,147122.75,91306.03
P100341,Fashion,1015.11,471.91,1018.36,23.6,21856.86,Spring,1,438,444618.18,237921.6
P100342,Beauty,1073.44,372.63,919.98,14.9,26947.45,Summer,0,125,134180.0,87601.25
P100343,Beauty,497.49,190.04,442.89,7.8,37259.59,Winter,0,274,136312.26,84241.3
P100344,Groceries,624.59,447.3,664.67,32.5,35760.03,Spring,0,568,354767.12,100700.72
P100345,Fashion,2463.43,1210.52,2569.21,14.8,16075.78,Spring,1,93,229098.99,116520.63
P100346,Groceries,473.88,350.7,458.21,31.6,39246.98,Monsoon,0,613,290488.44,75509.34
P100347,Groceries,745.27,535.49,684.4,39.3,32217.5,Summer,0,536,399464.72,112442.08
P100348,Fashion,1885.85,892.14,1901.86,15.9,11299.47,Summer,0,127,239502.95,126201.17
P100349,Electronics,4833.15,3423.08,4720.82,13.6,1947.97,Summer,0,80,386652.0,112805.6
P100350,Beauty,265.56,94.65,301.91,6.8,37930.08,Winter,0,504,133842.24,86138.64
P100351,Electronics,2074.12,1371.88,2259.0,19.0,8699.55,Monsoon,0,309,640903.08,216992.16
P100352,Fashion,2425.97,1058.88,2608.37,26.2,6074.43,Summer,1,96,232893.12,131240.64
P100353,Home & Kitchen,761.01,396.92,784.28,12.5,21310.32,Summer,0,340,258743.4,123790.6
P100354,Groceries,492.61,322.25,423.0,19.4,46125.04,Monsoon,0,550,270935.5,93698.0
P100355,Groceries,183.45,118.42,196.46,21.5,36048.69,Spring,0,788,144558.6,51243.64
P100356,Electronics,3030.67,2059.91,2824.11,11.0,40004.05,Winter,0,228,690992.76,221333.28
P100357,Groceries,353.74,244.49,374.62,0.9,13859.68,Spring,0,485,171563.9,52986.25
P100358,Electronics,3167.71,2123.78,3038.16,8.6,41835.07,Monsoon,0,202,639877.42,210873.86
P100359,Sports,912.3,433.75,961.87,32.1,21061.34,Spring,0,262,239022.6,125380.1
P100360,Groceries,337.49,250.58,364.14,11.1,48980.2,Summer,1,1023,345252.27,88908.93
P100361,Groceries,421.4,275.38,371.85,0.6,28702.83,Spring,0,435,183309.0,63518.7
P100362,Fashion,2417.41,1179.38,2216.65,17.0,30508.59,Monsoon,0,74,178888.34,91614.22
P100363,Groceries,397.96,283.47,344.35,27.3,45799.07,Monsoon,1,756,300857.76,86554.44
P100364,Electronics,3455.79,2228.92,3246.32,30.1,47445.9,Monsoon,0,225,777552.75,276045.75
P100365,Beauty,1490.91,471.34,1662.62,16.6,1373.49,Summer,1,97,144618.27,98898.29
P100366,Home & Kitchen,1057.11,544.29,1210.65,22.9,12006.66,Monsoon,1,416,439757.76,213333.12
P100367,Fashion,839.43,356.04,945.41,29.8,30905.13,Spring,0,377,316465.11,182238.03
P100368,Electronics,2705.69,1726.06,2850.32,35.6,678.91,Spring,0,245,662894.05,240009.35
P100369,Sports,2381.72,1128.3,2385.27,25.6,16217.75,Winter,0,115,273897.8,144143.3
P100370,Home & Kitchen,1501.77,775.75,1485.35,27.6,10217.54,Monsoon,1,348,522615.96,252654.96
P100371,Beauty,1413.32,478.59,1539.6,3.9,26412.12,Spring,0,82,115892.24,76647.86
P100372,Home & Kitchen,2685.63,1470.37,2672.17,16.8,30067.0,Monsoon,1,165,443128.95,200517.9
P100373,Home & Kitchen,575.57,288.63,565.8,35.6,9856.22,Summer,0,428,246343.96,122810.32
P100374,Groceries,164.77,117.22,150.1,6.4,27051.14,Summer,0,718,118304.86,34140.9
P100375,Electronics,2371.39,1448.42,2668.29,12.4,20137.93,Monsoon,0,279,661617.81,257508.63
P100376,Sports,1138.45,523.36,1128.52,27.1,49552.61,Monsoon,1,326,371134.7,200519.34
P100377,Sports,316.23,152.6,311.0,36.1,3722.59,Summer,0,326,103090.98,53343.38
P100378,Home & Kitchen,1062.19,564.53,914.27,2.4,42113.92,Summer,0,319,338838.61,158753.54
P100379,Fashion,1934.85,894.1,1675.78,34.8,49974.31,Summer,1,260,503061.0,270595.0
P100380,Electronics,4511.14,2648.09,4942.63,8.8,27308.79,Winter,0,114,514269.96,212387.7
P100381,Groceries,438.52,289.65,477.54,34.4,34188.34,Winter,0,712,312226.24,105995.44
P100382,Groceries,563.78,377.22,505.8,35.6,6833.39,Winter,1,619,348979.82,115480.64
P100383,Fashion,1378.0,650.49,1377.79,31.0,17865.69,Summer,1,353,486434.0,256811.03
P100384,Electronics,3925.46,2736.87,4035.39,37.0,9483.74,Monsoon,0,134,526011.64,159271.06
P100385,Electronics,3424.68,2127.03,3460.51,38.4,29374.38,Summer,0,266,910964.88,345174.9
P100386,Electronics,4323.81,2862.1,4778.35,37.0,47133.42,Spring,0,211,912323.91,308420.81
P100387,Sports,1194.36,543.95,1325.17,20.5,1964.88,Winter,0,176,210207.36,114472.16
P100388,Groceries,112.7,82.1,116.18,18.5,24975.08,Summer,0,876,98725.2,26805.6
P100389,Electronics,4745.47,3061.27,5368.81,4.2,36316.08,Winter,0,97,460310.59,163367.4
P100390,Sports,2117.88,1114.72,1811.91,8.6,21815.7,Summer,0,128,271088.64,128404.48
P100391,Fashion,1723.4,753.33,1980.69,26.1,27174.05,Monsoon,0,175,301595.0,169762.25
P100392,Home & Kitchen,2732.41,1496.56,2603.06,5.1,22922.21,Summer,1,209,571073.69,258292.65
P100393,Beauty,1125.82,381.53,1274.6,37.7,30075.76,Summer,0,194,218409.08,144392.26
P100394,Sports,1085.96,508.75,1102.7,9.1,3894.6,Monsoon,0,157,170495.72,90621.97
P100395,Groceries,119.47,91.4,124.55,3.5,27566.34,Spring,1,1013,121023.11,28434.91
P100396,Electronics,2671.78,1600.9,2895.59,9.4,25833.12,Winter,1,356,951153.68,381233.28
P100397,Fashion,1378.27,661.31,1443.93,2.0,9501.82,Winter,0,191,263249.57,136939.36
P100398,Fashion,519.93,232.68,517.14,6.6,26970.16,Winter,1,509,264644.37,146210.25
P100399,Fashion,1829.97,883.03,2078.41,23.5,23425.89,Monsoon,0,138,252535.86,130677.72
P100400,Groceries,531.96,395.98,576.68,11.6,29862.25,Spring,0,509,270767.64,69213.82
P100401,Sports,1124.62,517.66,1120.95,32.0,28409.36,Winter,0,235,264285.7,142635.6
P100402,Fashion,1423.66,604.08,1243.42,16.2,20527.13,Winter,0,168,239174.88,137689.44
P100403,Groceries,502.67,367.27,427.92,28.6,39166.16,Monsoon,0,534,268425.78,72303.6
P100404,Home & Kitchen,1666.84,852.5,1679.72,28.3,18194.07,Spring,0,272,453380.48,221500.48
P100405,Beauty,871.87,300.63,906.42,5.4,23989.59,Monsoon,1,238,207505.06,135955.12
P100406,Home & Kitchen,1863.58,995.34,1871.24,2.3,21607.3,Spring,0,204,380170.32,177120.96
P100407,Electronics,2968.73,1750.39,3107.96,33.7,24550.67,Monsoon,0,238,706557.74,289964.92
P100408,Groceries,565.15,400.61,587.38,28.0,40109.05,Winter,0,596,336829.4,98065.84
P100409,Electronics,4802.97,3397.65,5230.88,7.0,35628.24,Summer,0,113,542735.61,158801.16
P100410,Fashion,680.63,330.52,664.78,27.2,2590.78,Spring,1,440,299477.2,154048.4
P100411,Fashion,1775.85,804.41,1990.84,13.2,24981.63,Monsoon,0,156,277032.6,151544.64
P100412,Fashion,734.66,325.88,774.38,2.3,6675.31,Winter,1,393,288721.38,160650.54
P100413,Electronics,3632.13,2295.69,3618.15,9.2,36602.47,Winter,0,178,646519.14,237886.32
P100414,Electronics,2843.72,1779.71,2779.23,30.2,49341.37,Monsoon,0,303,861647.16,322395.03
P100415,Sports,762.3,400.58,710.99,15.6,31130.7,Summer,0,280,213444.0,101281.6
P100416,Groceries,582.81,373.61,657.06,21.8,19303.14,Monsoon,0,474,276251.94,99160.8
P100417,Electronics,2474.67,1475.02,2818.73,5.5,4079.56,Summer,1,310,767147.7,309891.5
P100418,Fashion,2240.79,954.99,2152.35,3.7,16962.18,Summer,0,81,181503.99,104149.8
P100419,Beauty,949.37,343.58,919.14,9.6,26501.93,Monsoon,0,154,146202.98,93291.66
P100420,Groceries,690.08,486.96,681.01,18.9,44102.49,Winter,0,424,292593.92,86122.88
P100421,Sports,926.91,486.85,863.36,33.9,25893.18,Summer,0,286,265096.26,125857.16
P100422,Sports,2247.17,1105.52,2217.05,30.5,49229.36,Summer,0,169,379771.73,192938.85
P100423,Beauty,815.13,272.07,756.68,6.4,18773.74,Spring,0,147,119824.11,79829.82
P100424,Home & Kitchen,809.44,449.26,811.38,2.9,524.32,Monsoon,0,215,174029.6,77438.7
P100425,Fashion,444.34,184.08,508.0,9.0,31616.95,Summer,0,590,262160.6,153553.4
P100426,Groceries,406.6,296.93,436.54,34.1,11347.39,Summer,1,944,383830.4,103528.48
P100427,Sports,2228.99,1197.62,1906.67,20.6,12567.34,Winter,0,105,234043.95,108293.85
P100428,Electronics,4966.13,2907.04,5043.42,32.3,1362.42,Winter,0,80,397290.4,164727.2
P100429,Sports,2640.55,1297.38,2600.62,14.8,26807.88,Summer,1,151,398723.05,202818.67
P100430,Electronics,3605.07,2448.2,3686.62,23.6,12751.63,Spring,1,199,717408.93,230217.13
P100431,Sports,1613.49,808.38,1801.28,23.8,49717.37,Winter,0,294,474366.06,236702.34
P100432,Sports,1597.19,845.21,1724.19,25.1,41865.02,Winter,1,288,459990.72,216570.24
P100433,Electronics,4586.77,3211.95,4060.01,18.8,36198.91,Monsoon,1,116,532065.32,159479.12
P100434,Home & Kitchen,1391.26,827.27,1331.24,9.6,18017.63,Winter,0,255,354771.3,143817.45
P100435,Electronics,3907.99,2415.56,3925.4,17.1,4044.06,Spring,0,126,492406.74,188046.18
P100436,Beauty,1312.49,450.8,1414.09,39.0,33612.67,Spring,0,130,170623.7,112019.7
P100437,Groceries,620.96,412.42,600.51,10.9,1603.92,Spring,0,362,224787.52,75491.48
P100438,Electronics,3330.99,2142.32,3209.79,29.0,22359.25,Summer,1,307,1022613.93,364921.69
P100439,Home & Kitchen,1518.64,805.62,1617.06,37.8,3112.13,Summer,0,247,375104.08,176115.94
P100440,Groceries,215.65,142.56,191.76,22.7,28205.54,Summer,0,758,163462.7,55402.22
P100441,Fashion,1283.95,553.65,1383.76,19.6,28197.32,Winter,1,335,430123.25,244650.5
P100442,Electronics,4574.89,3045.46,4272.05,4.8,26765.47,Monsoon,0,92,420889.88,140707.56
P100443,Home & Kitchen,3373.52,1671.78,3829.67,30.1,35872.06,Spring,0,165,556630.8,280787.1
P100444,Beauty,1149.21,442.26,1214.56,36.5,11793.69,Summer,1,168,193067.28,118767.6
P100445,Beauty,243.79,82.98,242.95,39.2,12487.34,Winter,0,597,145542.63,96003.57
P100446,Fashion,1119.97,493.67,1280.34,8.1,21100.08,Monsoon,0,290,324791.3,181627.0
P100447,Groceries,101.8,72.25,97.09,36.8,35287.14,Summer,0,1169,119004.2,34543.95
P100448,Beauty,592.06,207.42,613.84,14.8,6279.25,Spring,1,308,182354.48,118469.12
P100449,Fashion,2254.84,1034.79,2311.44,24.8,44351.45,Spring,0,135,304403.4,164706.75
P100450,Groceries,222.81,166.9,235.84,8.9,12984.5,Spring,0,545,121431.45,30470.95
P100451,Groceries,608.38,465.41,533.95,9.9,6830.4,Summer,0,355,215974.9,50754.35
P100452,Home & Kitchen,2167.32,1233.6,2362.69,24.8,30149.22,Spring,1,337,730386.84,314663.64
P100453,Electronics,3069.52,1862.3,3497.65,19.4,14141.31,Winter,0,219,672224.88,264381.18
P100454,Beauty,1128.61,396.07,1177.04,38.6,20733.76,Summer,0,200,225722.0,146508.0
P100455,Beauty,1481.07,486.76,1455.09,10.6,3525.17,Summer,1,81,119966.67,80539.11
P100456,Electronics,4305.42,2725.92,4859.96,35.1,23515.72,Spring,1,212,912749.04,334854.0
P100457,Beauty,1173.97,410.52,1070.22,18.4,15532.92,Monsoon,0,97,113875.09,74054.65
P100458,Groceries,728.51,481.49,713.75,5.4,8906.2,Summer,0,321,233851.71,79293.42
P100459,Electronics,3360.25,2179.58,3841.76,9.6,19622.58,Winter,0,175,588043.75,206617.25
P100460,Sports,1582.33,732.94,1475.02,30.2,38618.33,Spring,0,209,330706.97,177522.51
P100461,Electronics,4692.17,3138.09,4480.85,33.1,38300.68,Monsoon,0,112,525523.04,174056.96
P100462,Sports,1126.32,512.56,976.04,1.6,18344.06,Spring,1,183,206116.56,112318.08
P100463,Home & Kitchen,898.93,539.79,851.12,16.4,48724.68,Summer,0,409,367662.37,146888.26
P100464,Electronics,3509.65,2501.18,3667.8,19.8,6731.36,Winter,1,249,873902.85,251109.03
P100465,Groceries,170.76,108.8,148.18,24.6,42810.17,Summer,0,932,159148.32,57746.72
P100466,Electronics,2977.45,1934.14,2805.93,26.0,48958.13,Monsoon,1,345,1027220.25,359941.95
P100467,Beauty,820.02,271.0,750.7,33.2,28861.51,Winter,0,250,205005.0,137255.0
P100468,Fashion,1961.72,922.21,1672.28,10.9,3476.62,Winter,0,72,141243.84,74844.72
P100469,Groceries,411.85,285.05,458.11,4.5,46091.44,Spring,0,647,266466.95,82039.6
P100470,Sports,2899.46,1484.23,2808.24,7.5,22129.57,Monsoon,0,71,205861.66,100481.33
P100471,Sports,518.16,251.81,488.69,37.5,9008.48,Summer,0,280,145084.8,74578.0
P100472,Home & Kitchen,2746.34,1658.06,2570.12,21.9,44625.44,Monsoon,0,163,447653.42,177389.64
P100473,Home & Kitchen,3286.61,1794.25,3665.6,8.8,21630.53,Monsoon,1,152,499564.72,226838.72
P100474,Beauty,1188.03,383.19,1055.35,31.4,25219.66,Winter,0,147,174640.41,118311.48
P100475,Sports,2270.2,1075.0,1990.3,23.5,28765.52,Summer,0,148,335989.6,176889.6
P100476,Groceries,500.76,370.9,560.81,14.7,45376.74,Summer,0,694,347527.44,90122.84
P100477,Electronics,4177.23,2583.36,4107.76,0.7,25435.6,Winter,1,158,660002.34,251831.46
P100478,Beauty,1128.27,419.22,1003.19,31.3,44466.13,Winter,0,191,215499.57,135428.55
P100479,Electronics,4580.4,3068.59,4259.37,28.7,8926.38,Summer,0,104,476361.6,157228.24
P100480,Fashion,955.4,390.61,1090.66,10.5,31026.9,Monsoon,0,293,279932.2,165483.47
P100481,Sports,1590.15,845.41,1485.66,10.6,26512.44,Monsoon,0,159,252833.85,118413.66
P100482,Fashion,1111.68,545.42,1219.75,10.9,16589.4,Spring,0,224,249016.32,126842.24
P100483,Sports,2796.01,1424.65,3194.38,26.8,11020.19,Summer,0,120,335521.2,164563.2
P100484,Home & Kitchen,607.98,312.72,556.39,11.8,3962.03,Monsoon,0,267,162330.66,78834.42
P100485,Fashion,1736.5,742.14,1762.71,12.4,13455.88,Spring,1,203,352509.5,201855.08
P100486,Home & Kitchen,2068.11,1176.99,1830.77,15.1,34189.14,Monsoon,0,190,392940.9,169312.8
P100487,Beauty,1111.2,405.61,1076.84,39.2,14271.34,Spring,0,142,157790.4,100193.78
P100488,Sports,422.83,227.88,483.2,18.4,36541.37,Winter,0,368,155601.44,71741.6
P100489,Beauty,1428.13,476.88,1308.39,15.1,43820.05,Spring,1,119,169947.47,113198.75
P100490,Groceries,722.64,521.65,706.53,18.8,34868.11,Monsoon,0,391,282552.24,78587.09
P100491,Groceries,252.2,165.24,242.47,28.8,40350.92,Monsoon,0,742,187132.4,64524.32
P100492,Sports,2152.17,1064.8,1970.38,35.3,28873.71,Winter,1,194,417520.98,210949.78
P100493,Beauty,983.07,318.93,849.44,39.6,47356.95,Monsoon,0,190,186783.3,126186.6
P100494,Fashion,2432.59,1133.77,2185.12,19.4,38265.61,Spring,0,80,194607.2,103905.6
P100495,Home & Kitchen,1713.23,1000.2,1592.87,18.4,16472.46,Monsoon,0,201,344359.23,143319.03
P100496,Electronics,4553.05,2731.46,4668.39,13.2,36305.8,Winter,0,106,482623.3,193088.54
P100497,Home & Kitchen,2364.8,1315.3,2391.69,31.2,33756.99,Summer,0,262,619577.6,274969.0
P100498,Groceries,559.06,355.66,610.92,26.2,37695.25,Monsoon,0,649,362829.94,132006.6
P100499,Home & Kitchen,821.88,438.61,700.5,14.5,16308.44,Spring,0,278,228482.64,106549.06
P100500,Electronics,3435.22,2012.1,3217.51,20.7,25724.3,Summer,0,190,652691.8,270392.8
P100501,Beauty,848.51,325.67,808.28,8.2,44079.07,Spring,1,312,264735.12,163126.08
P100502,Groceries,684.74,493.29,761.95,27.8,48797.86,Spring,0,600,410844.0,114870.0
P100503,Groceries,146.38,101.76,152.18,10.1,18316.91,Summer,1,976,142866.88,43549.12
P100504,Fashion,1253.48,598.67,1396.73,14.0,24591.83,Winter,0,205,256963.4,134236.05
P100505,Home & Kitchen,955.02,507.81,867.98,2.7,16875.83,Spring,1,362,345717.24,161890.02
P100506,Beauty,1153.05,437.19,1025.4,8.8,36037.99,Monsoon,1,154,177569.7,110242.44
P100507,Fashion,2152.79,952.74,2241.5,7.8,2420.04,Spring,0,84,180834.36,100804.2
P100508,Fashion,1907.48,847.67,1623.09,29.4,47713.72,Spring,0,119,226990.12,126117.39
P100509,Fashion,1883.23,770.81,1879.71,27.8,27693.72,Summer,0,160,301316.8,177987.2
P100510,Groceries,251.8,163.09,281.1,21.5,13911.94,Winter,0,782,196907.6,69371.22
P100511,Sports,1483.34,754.43,1372.13,15.5,2345.88,Spring,0,130,192834.2,94758.3
P100512,Groceries,194.7,133.62,195.3,35.6,28256.77,Monsoon,1,1160,225852.0,70852.8
P100513,Sports,325.55,174.65,361.2,35.4,29515.75,Winter,0,500,162775.0,75450.0
P100514,Groceries,596.83,395.01,533.51,24.1,34914.63,Monsoon,0,475,283494.25,95864.5
P100515,Electronics,3320.51,2104.87,3114.47,26.3,26507.07,Winter,0,212,703948.12,257715.68
P100516,Groceries,302.78,224.23,347.83,31.9,26027.38,Summer,0,907,274621.46,71244.85
P100517,Electronics,2447.88,1454.16,2390.07,28.9,15554.41,Summer,0,325,795561.0,322959.0
P100518,Home & Kitchen,2159.13,1173.62,2000.94,9.0,10104.86,Summer,0,181,390802.53,178377.31
P100519,Beauty,1346.59,458.29,1429.13,20.1,12924.66,Monsoon,1,109,146778.31,96824.7
P100520,Home & Kitchen,1961.32,1014.87,1995.55,6.1,19050.46,Spring,0,193,378534.76,182664.85
P100521,Electronics,2117.73,1370.28,1814.61,32.4,38780.62,Summer,0,354,749676.42,264597.3
